date,credit_gdp_gap,abs_gdp,market_debt_share,sloos_ci,cape,buffett,courbe_10a3m,m2_yoy,taux_reel_10a,baa_aaa_spread,vix,nfci_leverage,margin_loans_z1,current_account_gdp,top1_wealth_share,net_equity_issuance_gdp,corp_debt_to_profits
1918-12-01,,,,,-2.762519218791708,,,,,,,,,,,,
1919-01-01,,,,,-2.746745233614166,,,,,,,,,,,,
1919-02-01,,,,,-2.6823355049216535,,,,,,,,,,,,
1919-03-01,,,,,-2.626625563922317,,,,,,,,,,,,
1919-04-01,,,,,-2.57692177477672,,,,,,,,,,,,
1919-05-01,,,,,-2.454303506610752,,,,,,,,,,,,
1919-06-01,,,,,-2.3835895513191723,,,,,,,,,,,,
1919-07-01,,,,,-2.3580879719164685,,,,,,,,,,,,
1919-08-01,,,,,-2.495439432000228,,,,,,,,,,,,
1919-09-01,,,,,-2.4550483499457876,,,,,,,,,,,,
1919-10-01,,,,,-2.3739917118790785,,,,,,,,,,,,
1919-11-01,,,,,-2.443771833096593,,,,,,,,,,,,
1919-12-01,,,,,-2.5060743206259875,,,,,,,,,,,,
1920-01-01,,,,,-2.531372508845058,,,,,,,,,,,,
1920-02-01,,,,,-2.649922867022571,,,,,,,,,,,,
1920-03-01,,,,,-2.539205417494282,,,,,,,,,,,,
1920-04-01,,,,,-2.5702509452023703,,,,,,,,,,,,
1920-05-01,,,,,-2.654185759444865,,,,,,,,,,,,
1920-06-01,,,,,-2.6685268704418794,,,,,,,,,,,,
1920-07-01,,,,,-2.6366564586302266,,,,,,,,,,,,
1920-08-01,,,,,-2.629751991038077,,,,,,,,,,,,
1920-09-01,,,,,-2.5395960716187176,,,,,,,,,,,,
1920-10-01,,,,,-2.5066396051059328,,,,,,,,,,,,
1920-11-01,,,,,-2.5428702570237265,,,,,,,,,,,,
1920-12-01,,,,,-2.6066446106296395,,,,,,,,,,,,
1921-01-01,,,,,-2.5038103275526793,,,,,,,,,,,,
1921-02-01,,,,,-2.448235547254212,,,,,,,,,,,,
1921-03-01,,,,,-2.4504526099529054,,,,,,,,,,,,
1921-04-01,,,,,-2.4078198346591004,,,,,,,,,,,,
1921-05-01,,,,,-2.316709524403227,,,,,,,,,,,,
1921-06-01,,,,,-2.3948429368522506,,,,,,,,,,,,
1921-07-01,,,,,-2.382716136566483,,,,,,,,,,,,
1921-08-01,,,,,-2.375083607242307,,,,,,,,,,,,
1921-09-01,,,,,-2.308549669425248,,,,,,,,,,,,
1921-10-01,,,,,-2.2700539103234734,,,,,,,,,,,,
1921-11-01,,,,,-2.1726475935087874,,,,,,,,,,,,
1921-12-01,,,,,-2.096235405686909,,,,,,,,,,,,
1922-01-01,,,,,-2.0449182329106566,,,,,,,,,,,,
1922-02-01,,,,,-1.9941439528600062,,,,,,,,,,,,
1922-03-01,,,,,-1.901463576992725,,,,,,,,,,,,
1922-04-01,,,,,-1.7890227515359225,,,,,,,,,,,,
1922-05-01,,,,,-1.708137226484161,,,,,,,,,,,,
1922-06-01,,,,,-1.7095527342932193,,,,,,,,,,,,
1922-07-01,,,,,-1.6927832969383556,,,,,,,,,,,,
1922-08-01,,,,,-1.5909661452915145,,,,,,,,,,,,
1922-09-01,,,,,-1.5295407576857394,,,,,,,,,,,,
1922-10-01,,,,,-1.4864321337233495,,,,,,,,,,,,
1922-11-01,,,,,-1.5803321999414062,,,,,,,,,,,,
1922-12-01,,,,,-1.5824791273478611,,,,,,,,,,,,
1923-01-01,,,,,-1.5340579511879053,,,,,,,,,,,,
1923-02-01,,,,,-1.4431321115729705,,,,,,,,,,,,
1923-03-01,,,,,-1.4008723005307762,,,,,,,,,,,,
1923-04-01,,,,,-1.4709328079708222,,,,,,,,,,,,
1923-05-01,,,,,-1.550392074020554,,,,,,,,,,,,
1923-06-01,,,,,-1.6192511090508437,,,,,,,,,,,,
1923-07-01,,,,,-1.6867458802567423,,,,,,,,,,,,
1923-08-01,,,,,-1.6589456793739228,,,,,,,,,,,,
1923-09-01,,,,,-1.6492223304328952,,,,,,,,,,,,
1923-10-01,,,,,-1.6747388070443863,,,,,,,,,,,,
1923-11-01,,,,,-1.617479037968541,,,,,,,,,,,,
1923-12-01,,,,,-1.5530977341944063,,,,,,,,,,,,
1924-01-01,,,,,-1.4895034553401532,,,,,,,,,,,,
1924-02-01,,,,,-1.4648920672904393,,,,,,,,,,,,
1924-03-01,,,,,-1.4835837520338855,,,,,,,,,,,,
1924-04-01,,,,,-1.5088839219938626,,,,,,,,,,,,
1924-05-01,,,,,-1.5094537491181121,,,,,,,,,,,,
1924-06-01,,,,,-1.4710556028970854,,,,,,,,,,,,
1924-07-01,,,,,-1.394433330927708,,,,,,,,,,,,
1924-08-01,,,,,-1.315335150791226,,,,,,,,,,,,
1924-09-01,,,,,-1.3419505519248824,,,,,,,,,,,,
1924-10-01,,,,,-1.374225502912508,,,,,,,,,,,,
1924-11-01,,,,,-1.2669084112964684,,,,,,,,,,,,
1924-12-01,,,,,-1.1704907116234553,,,,,,,,,,,,
1925-01-01,,,,,-1.0834629018713355,,,,,,,,,,,,
1925-02-01,,,,,-1.0507006321688799,,,,,,,,,,,,
1925-03-01,,,,,-1.1176263683502319,,,,,,,,,,,,
1925-04-01,,,,,-1.124536986964323,,,,,,,,,,,,
1925-05-01,,,,,-1.066396120800411,,,,,,,,,,,,
1925-06-01,,,,,-1.0493813870833464,,,,,,,,,,,,
1925-07-01,,,,,-1.0102979042216278,,,,,,,,,,,,
1925-08-01,,,,,-0.9759331229421518,,,,,,,,,,,,
1925-09-01,,,,,-0.9192773112048204,,,,,,,,,,,,
1925-10-01,,,,,-0.8382650714178117,,,,,,,,,,,,
1925-11-01,,,,,-0.7998123439181581,,,,,,,,,,,,
1925-12-01,,,,,-0.7408112411369524,,,,,,,,,,,,
1926-01-01,,,,,-0.6968672454205516,,,,,,,,,,,,
1926-02-01,,,,,-0.6851702117690909,,,,,,,,,,,,
1926-03-01,,,,,-0.8343447776193769,,,,,,,,,,,,
1926-04-01,,,,,-0.903253592582043,,,,,,,,,,,,
1926-05-01,,,,,-0.8619452893291022,,,,,,,,,,,,
1926-06-01,,,,,-0.7224217022925498,,,,,,,,,,,,
1926-07-01,,,,,-0.5722721333735065,,,,,,,,,,,,
1926-08-01,,,,,-0.43396539779641213,,,,,,,,,,,,
1926-09-01,,,,,-0.3881505040682858,,,,,,,,,,,,
1926-10-01,,,,,-0.4469951228594697,,,,,,,,,,,,
1926-11-01,,,,,-0.4044548290470615,,,,,,,,,,,,
1926-12-01,,,,,-0.31620193030016597,,,,,,,,,,,,
1927-01-01,,,,,-0.27640293587152076,,,,,,,,,,,,
1927-02-01,,,,,-0.1760249492199106,,,,,,,,,,,,
1927-03-01,,,,,-0.08655665201413616,,,,,,,,,,,,
1927-04-01,,,,,0.015374295933992364,,,,,,,,,,,,
1927-05-01,,,,,0.1305599360365547,,,,,,,,,,,,
1927-06-01,,,,,0.1569006305507369,,,,,,,,,,,,
1927-07-01,,,,,0.31396597247163693,,,,,,,,,,,,
1927-08-01,,,,,0.547637849112388,,,,,,,,,,,,
1927-09-01,,,,,0.7616246157611096,,,,,,,,,,,,
1927-10-01,,,,,0.6973454963655169,,,,,,,,,,,,
1927-11-01,,,,,0.8298692533496215,,,,,,,,,,,,
1927-12-01,,,,,0.9443535743827098,,,,,,,,,,,,
1928-01-01,,,,,0.9785843360515984,,,,,,,,,,,,
1928-02-01,,,,,0.9909741122271736,,,,,,,,,,,,
1928-03-01,,,,,1.2303090549033542,,,,,,,,,,,,
1928-04-01,,,,,1.521829713790896,,,,,,,,,,,,
1928-05-01,,,,,1.6457185790770954,,,,,,,,,,,,
1928-06-01,,,,,1.435399141448064,,,,,,,,,,,,
1928-07-01,,,,,1.4691172791126705,,,,,,,,,,,,
1928-08-01,,,,,1.6164422177148063,,,,,,,,,,,,
1928-09-01,,,,,1.886968749080333,,,,,,,,,,,,
1928-10-01,,,,,2.0062297401551294,,,,,,,,,,,,
1928-11-01,,,,,2.336765197853541,,,,,,,,,,,,
1928-12-01,,,,,2.3629719412114327,,,,,1.2867386912974335,,,,,,,
1929-01-01,,,,,2.7362504529932155,,,,,1.2348354360983091,,,,,,,
1929-02-01,,,,,2.726755878254796,,,,,1.2410380119255946,,,,,,,
1929-03-01,,,,,2.823456247720257,,,,,1.0580339342275122,,,,,,,
1929-04-01,,,,,2.7789938839301778,,,,,1.0110919769169324,,,,,,,
1929-05-01,,,,,2.7858134905960017,,,,,1.0219241394582115,,,,,,,
1929-06-01,,,,,2.8147910894124277,,,,,0.880627169335252,,,,,,,
1929-07-01,,,,,3.2093578671064122,,,,,0.8554343641520554,,,,,,,
1929-08-01,,,,,3.4963785795029216,,,,,0.7158849192237328,,,,,,,
1929-09-01,,,,,3.6768527273267604,,,,,0.577337583886423,,,,,,,
1929-10-01,,,,,2.9063297552043825,,,,,0.5358462197949981,,,,,,,
1929-11-01,,,,,1.2989638253403182,,,,,0.6684181366075196,,,,,,,
1929-12-01,,,,,1.4671569864096101,,,,,0.645427346766529,,,,,,,
1930-01-01,,,,,1.5252066679252738,,,,,0.6807691179131011,,,,,,,
1930-02-01,,,,,1.8034251138670376,,,,,0.7934701423050873,,,,,,,
1930-03-01,,,,,1.977495849338765,,,,,0.963108608292626,,,,,,,
1930-04-01,,,,,2.2232510627607422,,,,,0.9756576070129461,,,,,,,
1930-05-01,,,,,1.9032098017134051,,,,,0.9300084107940909,,,,,,,
1930-06-01,,,,,1.402927039057887,,,,,0.7490029356843458,,,,,,,
1930-07-01,,,,,1.3351587231041566,,,,,0.6668426843621252,,,,,,,
1930-08-01,,,,,1.2819090457634243,,,,,0.643865853712681,,,,,,,
1930-09-01,,,,,1.2330225255569203,,,,,0.6994035694698995,,,,,,,
1930-10-01,,,,,0.6525526835252352,,,,,0.1251482727508235,,,,,,,
1930-11-01,,,,,0.3933811662511199,,,,,-0.3895358338157366,,,,,,,
1930-12-01,,,,,0.2135171896763415,,,,,-1.1958382643465681,,,,,,,
1931-01-01,,,,,0.34540794146754367,,,,,-0.7936546239643376,,,,,,,
1931-02-01,,,,,0.640815270445758,,,,,-0.7103342830082642,,,,,,,
1931-03-01,,,,,0.724975413587218,,,,,-0.9041364903079866,,,,,,,
1931-04-01,,,,,0.377051187156255,,,,,-1.428024935638777,,,,,,,
1931-05-01,,,,,0.07734759125572604,,,,,-2.2927451784443913,,,,,,,
1931-06-01,,,,,0.008206819757120792,,,,,-2.649563542023251,,,,,,,
1931-07-01,,,,,0.10082455121337822,,,,,-2.0747664574514224,,,,,,,
1931-08-01,,,,,-0.0034277725877276946,,,,,-2.664378656595745,,,,,,,
1931-09-01,,,,,-0.45032017644828604,,,,,-3.356317473041178,,,,,,,
1931-10-01,,,,,-0.791209070689762,,,,,-4.0539973973747125,,,,,,,
1931-11-01,,,,,-0.7351065281115361,,,,,-3.7536199820881295,,,,,,,
1931-12-01,,,,,-1.1646321846568977,,,,,-5.057723982160558,,,,,,,
1932-01-01,,,,,-1.1610972630401575,,,,,-3.1956574617564937,,,,,,,
1932-02-01,,,,,-1.1538828691206164,,,,,-2.702943794531237,,,,,,,
1932-03-01,,,,,-1.1361911380702705,,,,,-2.908598315033387,,,,,,,
1932-04-01,,,,,-1.585696546760787,,,,,-4.548188418641914,,,,,,,
1932-05-01,,,,,-1.7435945212966446,,,,,-4.635095318169702,,,,,,,
1932-06-01,,,,,-1.904761079280305,,,,,-4.290519845083224,,,,,,,
1932-07-01,,,,,-1.8425019723740734,,,,,-3.9953965691421427,,,,,,,
1932-08-01,,,,,-1.2317497921666114,,,,,-1.5791101657981825,,,,,,,
1932-09-01,,,,,-1.0419679371686845,,,,,-1.1408023556080673,,,,,,,
1932-10-01,,,,,-1.2994148302598258,,,,,-1.4704429770021257,,,,,,,
1932-11-01,,,,,-1.2997018588825493,,,,,-1.852182129664292,,,,,,,
1932-12-01,,,,,-1.3385003386951546,,,,,-2.053236971083193,,,,,,,
1933-01-01,,,,,-1.2405668326867105,,,,,-1.7578881927426315,,,,,,,
1933-02-01,,,,,-1.4197707822381125,,,,,-2.0598701145491884,,,,,,,
1933-03-01,,,,,-1.4065776084197055,,,,,-2.364788744512363,,,,,,,
1933-04-01,,,,,-1.2325819389036325,,,,,-2.4267936637463023,,,,,,,
1933-05-01,,,,,-0.7211596299459865,,,,,-1.1807644063734097,,,,,,,
1933-06-01,,,,,-0.3470282884728296,,,,,-0.6753626226998537,,,,,,,
1933-07-01,,,,,-0.21426232581780064,,,,,-0.3219991750578942,,,,,,,
1933-08-01,,,,,-0.36673475165229996,,,,,-0.53201097541476,,,,,,,
1933-09-01,,,,,-0.38190833470749513,,,,,-0.9716403579966448,,,,,,,
1933-10-01,,,,,-0.6298861527507228,,,,,-1.2059968472469282,,,,,,,
1933-11-01,,,,,-0.5653065206662424,,,,,-1.4854393394172345,,,,,,,
1933-12-01,,,,,-0.5100033955024048,,,,,-1.2845876895646113,,,,,,,
1934-01-01,,,,,-0.35875788592236857,,,,,-0.6889089117729607,,,,,,,
1934-02-01,,,,,-0.17538338325010414,,,,,-0.09492018124496969,,,,,,,
1934-03-01,,,,,-0.3118383144612664,,,,,-0.1550317597591214,,,,,,,
1934-04-01,,,,,-0.2579338923300499,,,,,0.03710899615291459,,,,,,,
1934-05-01,,,,,-0.5296218069192028,,,,,-0.06417406837275473,,,,,,,
1934-06-01,,,,,-0.507498109108633,,,,,-0.15530635828415118,,,,,,,
1934-07-01,,,,,-0.6181847197761984,,,,,-0.26674494506767366,,,,,,,
1934-08-01,,,,,-0.7043555535402062,,,,,-0.5918381912988255,,,,,,,
1934-09-01,,,,,-0.786020461515954,,,,,-0.6406573948053561,,,,,,,
1934-10-01,,,,,-0.7446294647977548,,,,,-0.5260304257597056,,,,,,,
1934-11-01,,,,,-0.6743581554862925,,,,,-0.5345069198914484,,,,,,,
1934-12-01,,,,,-0.6347528855989352,,,,,-0.4404477420205558,,,,,,,
1935-01-01,,,,,-0.6633267040490947,,,,,-0.22311139699024288,,,,,,,
1935-02-01,,,,,-0.7458648616609351,,,,,-0.27408271116974925,,,,,,,
1935-03-01,,,,,-0.8856684391523068,,,,,-0.5522472514452124,,,,,,,
1935-04-01,,,,,-0.7403911058814941,,,,,-0.4883642419055545,,,,,,,
1935-05-01,,,,,-0.5594852310953528,,,,,-0.30015498851726663,,,,,,,
1935-06-01,,,,,-0.4456705930154273,,,,,-0.164085455668257,,,,,,,
1935-07-01,,,,,-0.30967340697725726,,,,,-0.1115018802838744,,,,,,,
1935-08-01,,,,,-0.12448520782943172,,,,,0.02475732891022988,,,,,,,
1935-09-01,,,,,-0.06005706442691,,,,,0.06664168688341891,,,,,,,
1935-10-01,,,,,0.023553352724443696,,,,,-0.0176261602233329,,,,,,,
1935-11-01,,,,,0.2911038470043863,,,,,0.04565271408263205,,,,,,,
1935-12-01,,,,,0.2969423352522798,,,,,0.15118834652930974,,,,,,,
1936-01-01,,,,,0.48745132167950733,,,,,0.39426782598319626,,,,,,,
1936-02-01,,,,,0.6960696964349051,,,,,0.5521013644390019,,,,,,,
1936-03-01,,,,,0.8095503230823012,,,,,0.4548596265765682,,,,,,,
1936-04-01,,,,,0.8205699909301921,,,,,0.400353731935619,,,,,,,
1936-05-01,,,,,0.6203026489166387,,,,,0.3459298089665294,,,,,,,
1936-06-01,,,,,0.7519286629738317,,,,,0.35569760073586304,,,,,,,
1936-07-01,,,,,0.9500723643764872,,,,,0.40829099174651634,,,,,,,
1936-08-01,,,,,1.002717807304531,,,,,0.49297145303612927,,,,,,,
1936-09-01,,,,,1.0503430422196094,,,,,0.5881766015466251,,,,,,,
1936-10-01,,,,,1.2646211040509983,,,,,0.672304213396184,,,,,,,
1936-11-01,,,,,1.382533156181547,,,,,0.6592816922936485,,,,,,,
1936-12-01,,,,,1.3028538596549804,,,,,0.5924432257342989,,,,,,,
1937-01-01,,,,,1.40126547348085,,,,,0.6337766914530475,,,,,,,
1937-02-01,,,,,1.5261530845970317,,,,,0.7181633659874456,,,,,,,
1937-03-01,,,,,1.4811157282888756,,,,,0.661616249467689,,,,,,,
1937-04-01,,,,,1.1739998930168296,,,,,0.5944569173473274,,,,,,,
1937-05-01,,,,,0.9504714901511638,,,,,0.49492638492844954,,,,,,,
1937-06-01,,,,,0.7929820800829346,,,,,0.3411523021521806,,,,,,,
1937-07-01,,,,,0.9835643570910447,,,,,0.3293890723548734,,,,,,,
1937-08-01,,,,,1.014955004788032,,,,,0.30670705909300483,,,,,,,
1937-09-01,,,,,0.4069714218631201,,,,,0.08673577676043388,,,,,,,
1937-10-01,,,,,-0.1037977541277674,,,,,-0.31997553844116383,,,,,,,
1937-11-01,,,,,-0.350981245586394,,,,,-0.6819335026809272,,,,,,,
1937-12-01,,,,,-0.3814497789954623,,,,,-0.6137853746716041,,,,,,,
1938-01-01,,,,,-0.2776775692384314,,,,,-0.8319681693504238,,,,,,,
1938-02-01,,,,,-0.3285846939006505,,,,,-0.8838823127481172,,,,,,,
1938-03-01,,,,,-0.51072541634351,,,,,-1.2206073719968356,,,,,,,
1938-04-01,,,,,-0.631319638653132,,,,,-1.3124074685750504,,,,,,,
1938-05-01,,,,,-0.5889032558659798,,,,,-0.944014716223137,,,,,,,
1938-06-01,,,,,-0.5271619051871405,,,,,-1.1044732418710859,,,,,,,
1938-07-01,,,,,-0.014595691380535509,,,,,-0.46273682234447366,,,,,,,
1938-08-01,,,,,0.012941511419321578,,,,,-0.351276797806216,,,,,,,
1938-09-01,,,,,-0.11548861142463063,,,,,-0.49405813277378907,,,,,,,
1938-10-01,,,,,0.25254973167827655,,,,,-0.2382099562035431,,,,,,,
1938-11-01,,,,,0.2706577770628265,,,,,-0.14890772862897336,,,,,,,
1938-12-01,,,,,0.18903493073742775,,,,,-0.2153141886413693,,,,,,,
1939-01-01,,,,,0.1563843544882239,,,,,-0.12570365876918876,,,,,,,
1939-02-01,,,,,0.16976477483770577,,,,,-0.0584354290205172,,,,,,,
1939-03-01,,,,,0.1830331383596346,,,,,0.10955284266810425,,,,,,,
1939-04-01,,,,,-0.19352436372988496,,,,,-0.14859580514265527,,,,,,,
1939-05-01,,,,,-0.07159314421233336,,,,,-0.11457895061806347,,,,,,,
1939-06-01,,,,,-0.0027120927878409484,,,,,0.009513576956072028,,,,,,,
1939-07-01,,,,,0.08828009153932437,,,,,0.0546267385439612,,,,,,,
1939-08-01,,,,,0.056790244050361795,,,,,0.0884341334853822,,,,,,,
1939-09-01,,,,,0.33454034551612283,,,,,0.2808064163268843,,,,,,,
1939-10-01,,,,,0.41109070154184735,,,,,0.30289097528519315,,,,,,,
1939-11-01,,,,,0.3644397012755465,,,,,0.16582702031155744,,,,,,,
1939-12-01,,,,,0.2975813612330169,,,,,0.0173850995293421,,,,,,,
1940-01-01,,,,,0.31784235522003795,,,,,0.01735083381491505,,,,,,,
1940-02-01,,,,,0.28365226131394744,,,,,0.028755754955377903,,,,,,,
1940-03-01,,,,,0.2743963879879949,,,,,0.04016117538116617,,,,,,,
1940-04-01,,,,,0.3156557367332477,,,,,0.08601949656744375,,,,,,,
1940-05-01,,,,,-0.15224052981695935,,,,,-0.017709904464853442,,,,,,,
1940-06-01,,,,,-0.4235793902316531,,,,,-0.17907844816864796,,,,,,,
1940-07-01,,,,,-0.312895159796394,,,,,0.08694785267327572,,,,,,,
1940-08-01,,,,,-0.2539929909563857,,,,,0.09835308375998969,,,,,,,
1940-09-01,,,,,-0.13504531286147348,,,,,0.17932658648539587,,,,,,,
1940-10-01,,,,,-0.11110480603784806,,,,,0.26027603579239433,,,,,,,
1940-11-01,,,,,-0.04616035468210146,,,,,0.3062823333335209,,,,,,,
1940-12-01,,,,,-0.19940900237348327,,,,,0.2939964551314478,,,,,,,
1941-01-01,,,,,-0.20016419029624902,,,,,0.4217733118157333,,,,,,,
1941-02-01,,,,,-0.3899277796698711,,,,,0.4091553247927813,,,,,,,
1941-03-01,,,,,-0.39957300693216075,,,,,0.4784813228179323,,,,,,,
1941-04-01,,,,,-0.510270723859908,,,,,0.5593944976069433,,,,,,,
1941-05-01,,,,,-0.5925684750317056,,,,,0.5580319555828857,,,,,,,
1941-06-01,,,,,-0.565190770165861,,,,,0.5214458344322155,,,,,,,
1941-07-01,,,,,-0.44203546891643963,,,,,0.5202245520401194,,,,,,,
1941-08-01,,,,,-0.5012313538059565,,,,,0.5307894427514271,,,,,,,
1941-09-01,,,,,-0.5395856427922971,,,,,0.5059580291471766,,,,,,,
1941-10-01,,,,,-0.6875483631716094,,,,,0.5048006674967234,,,,,,,
1941-11-01,,,,,-0.8277256519079507,,,,,0.49182341590107925,,,,,,,
1941-12-01,,,,,-1.0011952638381048,,,,,0.4670280461399128,,,,,,,
1942-01-01,,,,,-0.9966390126874926,,,,,0.6083062715880838,,,,,,,
1942-02-01,,,,,-1.084333674363875,,,,,0.6305425838183258,,,,,,,
1942-03-01,,,,,-1.225651148272995,,,,,0.62896603137531,,,,,,,
1942-04-01,,,,,-1.3204400566443786,,,,,0.6392925428146682,,,,,,,
1942-05-01,,,,,-1.326024980657053,,,,,0.6495960544329648,,,,,,,
1942-06-01,,,,,-1.2393910132897483,,,,,0.5764519598894832,,,,,,,
1942-07-01,,,,,-1.185627553315762,,,,,0.5870323822939506,,,,,,,
1942-08-01,,,,,-1.2127081266049027,,,,,0.5856451577790993,,,,,,,
1942-09-01,,,,,-1.1969960048919075,,,,,0.5962300294239726,,,,,,,
1942-10-01,,,,,-1.0852242007080823,,,,,0.6187691244581653,,,,,,,
1942-11-01,,,,,-1.0705405876065028,,,,,0.5933048612667765,,,,,,,
1942-12-01,,,,,-1.0782283570458846,,,,,0.579911396241101,,,,,,,
1943-01-01,,,,,-0.9643716734462185,,,,,0.698704389647271,,,,,,,
1943-02-01,,,,,-0.8454159578344276,,,,,0.7690099191580044,,,,,,,
1943-03-01,,,,,-0.8145950187995996,,,,,0.8390175648183897,,,,,,,
1943-04-01,,,,,-0.7738869759368237,,,,,0.8966610806430638,,,,,,,
1943-05-01,,,,,-0.7048978179530543,,,,,0.9299554283772238,,,,,,,
1943-06-01,,,,,-0.6715671287393806,,,,,0.9390282050121777,,,,,,,
1943-07-01,,,,,-0.6165296944139029,,,,,0.9841052936707003,,,,,,,
1943-08-01,,,,,-0.7350757610549025,,,,,0.9808384824849936,,,,,,,
1943-09-01,,,,,-0.7077495880106217,,,,,0.9535680624129951,,,,,,,
1943-10-01,,,,,-0.7385363481847591,,,,,0.974558988313662,,,,,,,
1943-11-01,,,,,-0.8554053289837257,,,,,0.9713866495776848,,,,,,,
1943-12-01,,,,,-0.8319438374509539,,,,,1.0163227024161428,,,,,,,
1944-01-01,,,,,-0.7643743171173836,,,,,1.060950241405624,,,,,,,
1944-02-01,,,,,-0.7856863952684568,,,,,1.1292464517733358,,,,,,,
1944-03-01,,,,,-0.7262674101674736,,,,,1.149000461119349,,,,,,,
1944-04-01,,,,,-0.7861805854201638,,,,,1.1685922689082302,,,,,,,
1944-05-01,,,,,-0.7503048265038152,,,,,1.2119596832656234,,,,,,,
1944-06-01,,,,,-0.6586315875731572,,,,,1.2549104413866392,,,,,,,
1944-07-01,,,,,-0.6143450927406304,,,,,1.2616027714439015,,,,,,,
1944-08-01,,,,,-0.655584668827037,,,,,1.2682376098442174,,,,,,,
1944-09-01,,,,,-0.7001893346413902,,,,,1.2628971869585892,,,,,,,
1944-10-01,,,,,-0.6454918156965568,,,,,1.269531013580526,,,,,,,
1944-11-01,,,,,-0.6671124312266624,,,,,1.288000511119082,,,,,,,
1944-12-01,,,,,-0.6324565846683167,,,,,1.3062827089419928,,,,,,,
1945-01-01,,,,,-0.5635058304000253,,,,,1.3243745720745832,,,,,,,
1945-02-01,,,,,-0.48195375259362516,,,,,1.330428197751111,,,,,,,
1945-03-01,,,,,-0.48549256499997084,,,,,1.3245932625028465,,,,,,,
1945-04-01,,,,,-0.419424247134395,,,,,1.3306529148772952,,,,,,,
1945-05-01,,,,,-0.3329048862004548,,,,,1.3838508090041586,,,,,,,
1945-06-01,,,,,-0.31270283556456435,,,,,1.4010802289377686,,,,,,,
1945-07-01,,,,,-0.36861066027891093,,,,,1.4181056478868888,,,,,,,
1945-08-01,,,,,-0.3580244609235085,,,,,1.4231898859864465,,,,,,,
1945-09-01,,,,,-0.16925219459832544,,,,,1.4516490558633321,,,,,,,
1945-10-01,,,,,-0.045977442012772214,,,,,1.4914262247042176,,,,,,,
1945-11-01,,,,,0.05519728230734295,,,,,1.5423088940116065,,,,,,,
1945-12-01,,,,,0.09210002870172822,,,,,1.580808579270214,,,,,,,
1946-01-01,,,,,0.2210931986981862,,,,,1.5955244968929712,,,,,,,
1946-02-01,,,,,0.2506126870573236,,,,,1.5868801482063593,,,,,,,
1946-03-01,,,,,0.11609663521173838,,,,,1.5783749100620792,,,,,,,
1946-04-01,,,,,0.31032375947596874,,,,,1.535439358813988,,,,,,,
1946-05-01,,,,,0.30428816495906147,,,,,1.5161276394839158,,,,,,,
1946-06-01,,,,,0.2524323999209918,,,,,1.4741181578962776,,,,,,,
1946-07-01,,,,,-0.019543821987691185,,,,,1.4556041021280581,,,,,,,
1946-08-01,,,,,-0.1320186535624908,,,,,1.4831373315519063,,,,,,,
1946-09-01,,,,,-0.5929859596551387,,,,,1.4760336725153207,,,,,,,
1946-10-01,,,,,-0.6900427758021892,,,,,1.4347967437775868,,,,,,,
1946-11-01,,,,,-0.7490982949149518,,,,,1.3940664433389165,,,,,,,
1946-12-01,,,,,-0.6918340596620102,,,,,1.4107471468065698,,,,,,,
1947-01-01,,,,,-0.6704152122340747,,,,,1.4045052301104963,,,,,,,
1947-02-01,,,,,-0.5663790072335916,,,,,1.3869920816549617,,,,,,,
1947-03-01,,,,,-0.7084506247874891,,,,,1.3470001754505383,,,,,,,
1947-04-01,,,,,-0.7911727306488313,,,,,1.3074366930383199,,,,,,,
1947-05-01,,,,,-0.8263786013355517,,,,,1.2909283532507103,,,,,,,
1947-06-01,,,,,-0.7502874186998412,,,,,1.2632710566669805,,,,,,,
1947-07-01,,,,,-0.6172171942824222,,,,,1.292424936177887,,,,,,,
1947-08-01,,,,,-0.6941250475911748,,,,,1.3100078628158986,,,,,,,
1947-09-01,,,,,-0.8035146510879085,,,,,1.2935801931649102,,,,,,,
1947-10-01,,,,,-0.7368351912641998,,,,,1.2547683507697813,,,,,,,
1947-11-01,,,,,-0.7700713477819268,,,,,1.227583277025065,,,,,,,
1947-12-01,,,,,-0.8328833456275951,,,,,1.2344332518980516,,,,,,,
1948-01-01,,,,,-0.8884749211058868,,,,,1.2299785424233407,,,,,,,
1948-02-01,,,,,-0.9780577623259967,,,,,1.2030751148844128,,,,,,,
1948-03-01,,,,,-0.9365276160071737,,,,,1.1763998448065374,,,,,,,
1948-04-01,,,,,-0.8074411015658791,,,,,1.1836628244553455,,,,,,,
1948-05-01,,,,,-0.7069023737040703,,,,,1.2582436648878512,,,,,,,
1948-06-01,,,,,-0.6321344459553,,,,,1.298511988227311,,,,,,,
1948-07-01,,,,,-0.7287386695106319,,,,,1.3160062060913766,,,,,,,
1948-08-01,,,,,-0.8169430270689698,,,,,1.2662128036710159,,,,,,,
1948-09-01,,,,,-0.8529857740319045,,,,,1.2504220371606607,,,,,,,
1948-10-01,,,,,-0.7931631537828229,,,,,1.1900582874724692,,,,,,,
1948-11-01,,,,,-0.9172570531575718,,,,,1.152525879205114,,,,,,,
1948-12-01,,,,,-0.9353525143003402,,,,,1.092912802513754,,,,,,,
1949-01-01,,,,,-0.9151075151610608,,,,,1.0784167050728992,,,,,,,
1949-02-01,,,,,-0.9953634940957014,,,,,1.0863770881643726,,,,,,,
1949-03-01,,,,,-0.9879221672885642,,,,,1.0495912393624267,,,,,,,
